"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","WKGPOP","TOT","PC_POP","A","2021",64.7524023538256,
"LVA","WKGPOP","TOT","PC_POP","A","2012",66.9716328372472,
"LVA","WKGPOP","TOT","PC_POP","A","2013",66.5093779485424,
"LVA","WKGPOP","TOT","PC_POP","A","2014",65.9241091692434,
"LVA","WKGPOP","TOT","PC_POP","A","2015",65.3700108671302,
"LVA","WKGPOP","TOT","PC_POP","A","2016",64.8299213844101,
"LVA","WKGPOP","TOT","PC_POP","A","2017",64.3287903134874,
"LVA","WKGPOP","TOT","PC_POP","A","2018",63.9833538297088,
"LVA","WKGPOP","TOT","PC_POP","A","2019",63.6680137065752,
"LVA","WKGPOP","TOT","PC_POP","A","2020",63.3434327063934,
"LVA","WKGPOP","TOT","PC_POP","A","2021",63.1653796681114,
"ARG","WKGPOP","TOT","PC_POP","A","2012",63.9959997384341,
"ARG","WKGPOP","TOT","PC_POP","A","2013",64.0511779571729,
"ARG","WKGPOP","TOT","PC_POP","A","2014",64.0888714421308,
"ARG","WKGPOP","TOT","PC_POP","A","2015",64.1147681513057,
"ARG","WKGPOP","TOT","PC_POP","A","2016",64.1311378697239,
"ARG","WKGPOP","TOT","PC_POP","A","2017",64.1386428017593,
"ARG","WKGPOP","TOT","PC_POP","A","2018",64.1396256103732,
"ARG","WKGPOP","TOT","PC_POP","A","2019",64.1365466816227,
"ARG","WKGPOP","TOT","PC_POP","A","2020",64.132772097472,
"ARG","WKGPOP","TOT","PC_POP","A","2021",64.1310250201779,
"BGR","WKGPOP","TOT","PC_POP","A","2012",67.515961098774,
"BGR","WKGPOP","TOT","PC_POP","A","2013",66.9704379745151,
"BGR","WKGPOP","TOT","PC_POP","A","2014",66.4148810811278,
"BGR","WKGPOP","TOT","PC_POP","A","2015",65.8782171780377,
"BGR","WKGPOP","TOT","PC_POP","A","2016",65.3952683859999,
"BGR","WKGPOP","TOT","PC_POP","A","2017",64.9557907200118,
"BGR","WKGPOP","TOT","PC_POP","A","2018",64.5251095848399,
"BGR","WKGPOP","TOT","PC_POP","A","2019",64.1307209443329,
"BGR","WKGPOP","TOT","PC_POP","A","2020",63.8780417982943,
"BGR","WKGPOP","TOT","PC_POP","A","2021",63.7665266725046,
"CHN","WKGPOP","TOT","PC_POP","A","2012",73.1770170363205,
"CHN","WKGPOP","TOT","PC_POP","A","2013",73.0809203200928,
"CHN","WKGPOP","TOT","PC_POP","A","2014",72.8992377588503,
"CHN","WKGPOP","TOT","PC_POP","A","2015",72.6143335918963,
"CHN","WKGPOP","TOT","PC_POP","A","2016",72.2027440438283,
"CHN","WKGPOP","TOT","PC_POP","A","2017",71.7175089997247,
"CHN","WKGPOP","TOT","PC_POP","A","2018",71.2021055075511,
"CHN","WKGPOP","TOT","PC_POP","A","2019",70.7232940127485,
"CHN","WKGPOP","TOT","PC_POP","A","2020",70.3199132316979,
"CHN","WKGPOP","TOT","PC_POP","A","2021",69.9913736317005,
"CRI","WKGPOP","TOT","PC_POP","A","2012",69.0546188223858,
"CRI","WKGPOP","TOT","PC_POP","A","2013",69.2636611244369,
"CRI","WKGPOP","TOT","PC_POP","A","2014",69.4322703565922,
"CRI","WKGPOP","TOT","PC_POP","A","2015",69.6138998830074,
"CRI","WKGPOP","TOT","PC_POP","A","2016",69.7230539991934,
"CRI","WKGPOP","TOT","PC_POP","A","2017",69.71549913695,
"CRI","WKGPOP","TOT","PC_POP","A","2018",69.6017800864777,
"CRI","WKGPOP","TOT","PC_POP","A","2019",69.5172271357925,
"CRI","WKGPOP","TOT","PC_POP","A","2020",69.3783501225256,
"CRI","WKGPOP","TOT","PC_POP","A","2021",69.2264903530743,
"HRV","WKGPOP","TOT","PC_POP","A","2012",66.9792654253322,
"HRV","WKGPOP","TOT","PC_POP","A","2013",66.8922000644314,
"HRV","WKGPOP","TOT","PC_POP","A","2014",66.646336615162,
"HRV","WKGPOP","TOT","PC_POP","A","2015",66.3300111047568,
"HRV","WKGPOP","TOT","PC_POP","A","2016",66.0408125913765,
"HRV","WKGPOP","TOT","PC_POP","A","2017",65.6661084617863,
"HRV","WKGPOP","TOT","PC_POP","A","2018",65.1845973536655,
"HRV","WKGPOP","TOT","PC_POP","A","2019",64.8326438723494,
"HRV","WKGPOP","TOT","PC_POP","A","2020",64.4264121669697,
"HRV","WKGPOP","TOT","PC_POP","A","2021",64.1723094597677,
"CYP","WKGPOP","TOT","PC_POP","A","2012",70.5471991851333,
"CYP","WKGPOP","TOT","PC_POP","A","2013",70.1349749053876,
"CYP","WKGPOP","TOT","PC_POP","A","2014",69.4116556853812,
"CYP","WKGPOP","TOT","PC_POP","A","2015",68.6960132694399,
"CYP","WKGPOP","TOT","PC_POP","A","2016",68.2861669009429,
"CYP","WKGPOP","TOT","PC_POP","A","2017",68.0134260982874,
"CYP","WKGPOP","TOT","PC_POP","A","2018",67.8284875602106,
"CYP","WKGPOP","TOT","PC_POP","A","2019",67.7090171880687,
"CYP","WKGPOP","TOT","PC_POP","A","2020",67.4191445608785,
"CYP","WKGPOP","TOT","PC_POP","A","2021",67.4743510393482,
"IND","WKGPOP","TOT","PC_POP","A","2012",64.8055237499863,
"IND","WKGPOP","TOT","PC_POP","A","2013",65.2084928821739,
"IND","WKGPOP","TOT","PC_POP","A","2014",65.5959811070442,
"IND","WKGPOP","TOT","PC_POP","A","2015",65.9441643793144,
"IND","WKGPOP","TOT","PC_POP","A","2016",66.2742556958016,
"IND","WKGPOP","TOT","PC_POP","A","2017",66.5381810585661,
"IND","WKGPOP","TOT","PC_POP","A","2018",66.7667414622732,
"IND","WKGPOP","TOT","PC_POP","A","2019",67.0038138760837,
"IND","WKGPOP","TOT","PC_POP","A","2020",67.2654998121618,
"IND","WKGPOP","TOT","PC_POP","A","2021",67.4451956132826,
"IDN","WKGPOP","TOT","PC_POP","A","2012",66.6076845821237,
"IDN","WKGPOP","TOT","PC_POP","A","2013",66.7700634784856,
"IDN","WKGPOP","TOT","PC_POP","A","2014",66.9535751133874,
"IDN","WKGPOP","TOT","PC_POP","A","2015",68.3367639860885,
"IDN","WKGPOP","TOT","PC_POP","A","2016",68.4501724394721,
"IDN","WKGPOP","TOT","PC_POP","A","2017",68.550460962176,
"IDN","WKGPOP","TOT","PC_POP","A","2018",68.6341239604848,
"IDN","WKGPOP","TOT","PC_POP","A","2019",68.6982109077939,
"IDN","WKGPOP","TOT","PC_POP","A","2020",68.7453125591146,
"IDN","WKGPOP","TOT","PC_POP","A","2021",68.7656313992547,
"LTU","WKGPOP","TOT","PC_POP","A","2012",67.09629546823,
"LTU","WKGPOP","TOT","PC_POP","A","2013",67.0079917124485,
"LTU","WKGPOP","TOT","PC_POP","A","2014",66.8287314748568,
"LTU","WKGPOP","TOT","PC_POP","A","2015",66.5247574105617,
"LTU","WKGPOP","TOT","PC_POP","A","2016",66.1011967642807,
"LTU","WKGPOP","TOT","PC_POP","A","2017",65.6068558951039,
"LTU","WKGPOP","TOT","PC_POP","A","2018",65.2430216084648,
"LTU","WKGPOP","TOT","PC_POP","A","2019",65.0527265146459,
"LTU","WKGPOP","TOT","PC_POP","A","2020",64.9693190071881,
"LTU","WKGPOP","TOT","PC_POP","A","2021",65.058538894102,
"MLT","WKGPOP","TOT","PC_POP","A","2012",68.5667554692131,
"MLT","WKGPOP","TOT","PC_POP","A","2013",68.1086372685272,
"MLT","WKGPOP","TOT","PC_POP","A","2014",67.7149372809551,
"MLT","WKGPOP","TOT","PC_POP","A","2015",67.4445463042853,
"MLT","WKGPOP","TOT","PC_POP","A","2016",67.1894078479256,
"MLT","WKGPOP","TOT","PC_POP","A","2017",67.1574021645068,
"MLT","WKGPOP","TOT","PC_POP","A","2018",67.4564723069368,
"MLT","WKGPOP","TOT","PC_POP","A","2019",67.8720149823731,
"MLT","WKGPOP","TOT","PC_POP","A","2020",67.8902838957561,
"MLT","WKGPOP","TOT","PC_POP","A","2021",67.4769907188804,
"ROU","WKGPOP","TOT","PC_POP","A","2012",68.0296918542414,
"ROU","WKGPOP","TOT","PC_POP","A","2013",67.9887140200355,
"ROU","WKGPOP","TOT","PC_POP","A","2014",67.7125256904455,
"ROU","WKGPOP","TOT","PC_POP","A","2015",67.2894853006092,
"ROU","WKGPOP","TOT","PC_POP","A","2016",66.864221535069,
"ROU","WKGPOP","TOT","PC_POP","A","2017",66.4016867714497,
"ROU","WKGPOP","TOT","PC_POP","A","2018",65.996480001528,
"ROU","WKGPOP","TOT","PC_POP","A","2019",65.5860044225191,
"ROU","WKGPOP","TOT","PC_POP","A","2020",65.1538867002511,
"ROU","WKGPOP","TOT","PC_POP","A","2021",64.7630350650432,
"SAU","WKGPOP","TOT","PC_POP","A","2012",69.215342350958,
"SAU","WKGPOP","TOT","PC_POP","A","2013",69.9769180533327,
"SAU","WKGPOP","TOT","PC_POP","A","2014",70.6225519019667,
"SAU","WKGPOP","TOT","PC_POP","A","2015",71.1564586257833,
"SAU","WKGPOP","TOT","PC_POP","A","2016",71.9922812620527,
"SAU","WKGPOP","TOT","PC_POP","A","2017",72.0817979752084,
"SAU","WKGPOP","TOT","PC_POP","A","2018",72.1768522215166,
"SAU","WKGPOP","TOT","PC_POP","A","2019",72.2687850422388,
"SAU","WKGPOP","TOT","PC_POP","A","2020",72.3573313930484,
"SAU","WKGPOP","TOT","PC_POP","A","2021",71.9560546490511,
"SGP","WKGPOP","TOT","PC_POP","A","2012",73.679962181182,
"SGP","WKGPOP","TOT","PC_POP","A","2013",73.4786466015615,
"SGP","WKGPOP","TOT","PC_POP","A","2014",73.1432163212244,
"SGP","WKGPOP","TOT","PC_POP","A","2015",72.7846690359726,
"SGP","WKGPOP","TOT","PC_POP","A","2016",72.449021356995,
"SGP","WKGPOP","TOT","PC_POP","A","2017",71.9810852600588,
"SGP","WKGPOP","TOT","PC_POP","A","2018",71.4847946427431,
"SGP","WKGPOP","TOT","PC_POP","A","2019",70.8724509830463,
"SGP","WKGPOP","TOT","PC_POP","A","2020",70.2643037824445,
"ZAF","WKGPOP","TOT","PC_POP","A","2012",65.4295857138695,
"ZAF","WKGPOP","TOT","PC_POP","A","2013",65.3941345069449,
"ZAF","WKGPOP","TOT","PC_POP","A","2014",65.3809165043937,
"ZAF","WKGPOP","TOT","PC_POP","A","2015",65.3553646390717,
"ZAF","WKGPOP","TOT","PC_POP","A","2016",65.3554821590957,
"ZAF","WKGPOP","TOT","PC_POP","A","2017",65.3008097915312,
"ZAF","WKGPOP","TOT","PC_POP","A","2018",65.2456091323942,
"ZAF","WKGPOP","TOT","PC_POP","A","2019",65.2929872286985,
"ZAF","WKGPOP","TOT","PC_POP","A","2020",65.3908583185823,
"ZAF","WKGPOP","TOT","PC_POP","A","2021",65.5274602464813,
"WLD","WKGPOP","TOT","PC_POP","A","2012",65.563200335346,
"WLD","WKGPOP","TOT","PC_POP","A","2013",65.6004883254056,
"WLD","WKGPOP","TOT","PC_POP","A","2014",65.6129903540148,
"WLD","WKGPOP","TOT","PC_POP","A","2015",65.5969753049712,
"WLD","WKGPOP","TOT","PC_POP","A","2016",65.5322913604932,
"WLD","WKGPOP","TOT","PC_POP","A","2017",65.4492023824134,
"WLD","WKGPOP","TOT","PC_POP","A","2018",65.3590227680984,
"WLD","WKGPOP","TOT","PC_POP","A","2019",65.2788097802239,
"WLD","WKGPOP","TOT","PC_POP","A","2020",65.2171266345471,
"WLD","WKGPOP","TOT","PC_POP","A","2021",65.1484702740037,
"G20","WKGPOP","TOT","PC_POP","A","2012",68.2556361637455,
"G20","WKGPOP","TOT","PC_POP","A","2013",68.2712006379889,
"G20","WKGPOP","TOT","PC_POP","A","2014",68.2506432337375,
"G20","WKGPOP","TOT","PC_POP","A","2015",68.2634922021383,
"G20","WKGPOP","TOT","PC_POP","A","2016",68.165293349546,
"G20","WKGPOP","TOT","PC_POP","A","2017",68.0243097089927,
"G20","WKGPOP","TOT","PC_POP","A","2018",67.8693033455782,
"G20","WKGPOP","TOT","PC_POP","A","2019",67.7329098424004,
"G20","WKGPOP","TOT","PC_POP","A","2020",67.6455734304716,
